,PALIKA,District,Province,Full_Name,Longitude,Latitude
577,Dangisharan Gaunpalika,DANG,5,"Dangisharan Gaunpalika, DANG",82.17528175570492,28.08483825111618
578,Gadhawa Gaunpalika,DANG,5,"Gadhawa Gaunpalika, DANG",82.60512060011838,27.76724423264544
579,Ghorahi Upamahanagarpalika,DANG,5,"Ghorahi Upamahanagarpalika, DANG",82.47694378177647,28.023339790454912
580,Lamahi Nagarpalika,DANG,5,"Lamahi Nagarpalika, DANG",82.41676475513636,27.913289218991657
581,Rajpur Gaunpalika,DANG,5,"Rajpur Gaunpalika, DANG",82.31088740612348,27.838762640961285
582,Rapti Gaunpalika,DANG,5,"Rapti Gaunpalika, DANG",82.69947824084848,27.86759857383516
583,Shantinagar Gaunpalika,DANG,5,"Shantinagar Gaunpalika, DANG",82.19148234766324,28.183007867715396
584,Tulsipur Upamahanagarpalika,DANG,5,"Tulsipur Upamahanagarpalika, DANG",82.30641317564755,28.111611462347742
585,Baijanath Gaunpalika,BANKE,5,"Baijanath Gaunpalika, BANKE",81.63863193385558,28.238709255732516
586,Duduwa Gaunpalika,BANKE,5,"Duduwa Gaunpalika, BANKE",81.70467030780141,28.03063819687916
587,Janki Gaunpalika,BANKE,5,"Janki Gaunpalika, BANKE",81.60289218506274,28.090803903614972
588,Khajura Gaunpalika,BANKE,5,"Khajura Gaunpalika, BANKE",81.55758343192893,28.126608207253106
589,Kohalpur Nagarpalika,BANKE,5,"Kohalpur Nagarpalika, BANKE",81.71918844146711,28.215860962193027
590,Narainapur Gaunpalika,BANKE,5,"Narainapur Gaunpalika, BANKE",81.86168825183726,27.92794723378752
591,Nepalgunj Upamahanagarpalika,BANKE,5,"Nepalgunj Upamahanagarpalika, BANKE",81.64600785714939,28.060412185406012
592,Rapti Sonari Gaunpalika,BANKE,5,"Rapti Sonari Gaunpalika, BANKE",81.9230921559149,28.073119402631455
593,Badhaiyatal Gaunpalika,BARDIYA,5,"Badhaiyatal Gaunpalika, BARDIYA",81.47906862799647,28.171166107408748
594,Bansagadhi Nagarpalika,BARDIYA,5,"Bansagadhi Nagarpalika, BARDIYA",81.5635154317165,28.277929818016858
595,Barbardiya Nagarpalika,BARDIYA,5,"Barbardiya Nagarpalika, BARDIYA",81.38242305865042,28.32305545571947
596,Geruwa Gaunpalika,BARDIYA,5,"Geruwa Gaunpalika, BARDIYA",81.20066714531481,28.50161202751455
597,Gulariya Nagarpalika,BARDIYA,5,"Gulariya Nagarpalika, BARDIYA",81.34569465153463,28.210927128891072
598,Madhuwan Nagarpalika,BARDIYA,5,"Madhuwan Nagarpalika, BARDIYA",81.2587112866489,28.340282637882584
599,Rajapur Nagarpalika,BARDIYA,5,"Rajapur Nagarpalika, BARDIYA",81.13758326361692,28.421326829029283
600,Thakurbaba Nagarpalika,BARDIYA,5,"Thakurbaba Nagarpalika, BARDIYA",81.29606266307616,28.442349431316305
601,Bardiya National Park,BARDIYA,5,"Bardiya National Park, BARDIYA",81.45439335398939,28.45690907769687
602,Barahtal Gaunpalika,SURKHET,6,"Barahtal Gaunpalika, SURKHET",81.4740148867349,28.662415887629898
603,Bheriganga Nagarpalika,SURKHET,6,"Bheriganga Nagarpalika, SURKHET",81.69194677924195,28.45761142532734
604,Birendranagar Nagarpalika,SURKHET,6,"Birendranagar Nagarpalika, SURKHET",81.6345246975974,28.60232617827815
605,Chaukune Gaunpalika,SURKHET,6,"Chaukune Gaunpalika, SURKHET",81.19264894734839,28.87552783198807
606,Chingad Gaunpalika,SURKHET,6,"Chingad Gaunpalika, SURKHET",81.83161998226458,28.62071372076502
607,Gurbhakot Nagarpalika,SURKHET,6,"Gurbhakot Nagarpalika, SURKHET",81.89185736112735,28.429024780785586
608,Lekbeshi Nagarpalika,SURKHET,6,"Lekbeshi Nagarpalika, SURKHET",81.75157955159659,28.53992471479003
609,Panchpuri Nagarpalika,SURKHET,6,"Panchpuri Nagarpalika, SURKHET",81.38277405822629,28.789700667341116
610,Simta Gaunpalika,SURKHET,6,"Simta Gaunpalika, SURKHET",81.95330484213868,28.552252498272807
611,Aathabis Nagarpalika,DAILEKH,6,"Aathabis Nagarpalika, DAILEKH",81.49079216052999,29.02360175227374
612,Bhagawatimai Gaunpalika,DAILEKH,6,"Bhagawatimai Gaunpalika, DAILEKH",81.83052043580103,28.792775798135086
613,Bhairabi Gaunpalika,DAILEKH,6,"Bhairabi Gaunpalika, DAILEKH",81.642865212547,28.952478709771405
614,Chamunda Bindrasaini Nagarpalika,DAILEKH,6,"Chamunda Bindrasaini Nagarpalika, DAILEKH",81.5586327393151,28.934717331939964
615,Dullu Nagarpalika,DAILEKH,6,"Dullu Nagarpalika, DAILEKH",81.60660024348552,28.83181703584302
616,Dungeshwor Gaunpalika,DAILEKH,6,"Dungeshwor Gaunpalika, DAILEKH",81.71925600323975,28.74857074813088
617,Gurans Gaunpalika,DAILEKH,6,"Gurans Gaunpalika, DAILEKH",81.68336139878676,28.70635088355691
618,Mahabu Gaunpalika,DAILEKH,6,"Mahabu Gaunpalika, DAILEKH",81.69338309159322,28.948345263186344
619,Narayan Nagarpalika,DAILEKH,6,"Narayan Nagarpalika, DAILEKH",81.73906844566393,28.8619374618963
620,Naumule Gaunpalika,DAILEKH,6,"Naumule Gaunpalika, DAILEKH",81.82282203198669,28.931216482966978
621,Thantikandh Gaunpalika,DAILEKH,6,"Thantikandh Gaunpalika, DAILEKH",81.55090785975626,29.00208420042302
622,Barekot Gaunpalika,JAJARKOT,6,"Barekot Gaunpalika, JAJARKOT",82.28484327050602,28.99470682584123
623,Bheri Nagarpalika,JAJARKOT,6,"Bheri Nagarpalika, JAJARKOT",82.16303703459997,28.697428393169233
624,Chhedagad Nagarpalika,JAJARKOT,6,"Chhedagad Nagarpalika, JAJARKOT",82.02663268080809,28.748437398701526
625,Junichande Gaunpalika,JAJARKOT,6,"Junichande Gaunpalika, JAJARKOT",81.97917367620634,28.896325733615093
626,Kuse Gaunpalika,JAJARKOT,6,"Kuse Gaunpalika, JAJARKOT",82.13684231525916,28.87816505909373
627,Shiwalaya Gaunpalika,JAJARKOT,6,"Shiwalaya Gaunpalika, JAJARKOT",81.92471934821913,28.68548180861226
628,Nalagad Nagarpalika,JAJARKOT,6,"Nalagad Nagarpalika, JAJARKOT",82.37412000245664,28.8786725562395
629,Chharka Tangsong Gaunpalika,DOLPA,6,"Chharka Tangsong Gaunpalika, DOLPA",83.36755822961739,28.97924163980813
630,Dolpo Buddha Gaunpalika,DOLPA,6,"Dolpo Buddha Gaunpalika, DOLPA",83.2651429497121,29.274144924102462
631,Jagadulla Gaunpalika,DOLPA,6,"Jagadulla Gaunpalika, DOLPA",82.64656422214473,29.24042004575084
632,Kaike Gaunpalika,DOLPA,6,"Kaike Gaunpalika, DOLPA",83.04709511971693,28.90512248079886
633,Mudkechula Gaunpalika,DOLPA,6,"Mudkechula Gaunpalika, DOLPA",82.51085973074221,29.05050909877456
634,Shey Phoksundo Gaunpalika,DOLPA,6,"Shey Phoksundo Gaunpalika, DOLPA",82.96527101253494,29.382115203982085
635,Thuli Bheri Nagarpalika,DOLPA,6,"Thuli Bheri Nagarpalika, DOLPA",82.86690690083987,28.93203612527366
636,Tripurasundari Nagarpalika,DOLPA,6,"Tripurasundari Nagarpalika, DOLPA",82.7497981132466,29.02239275290254
637,Chandannath Nagarpalika,JUMLA,6,"Chandannath Nagarpalika, JUMLA",82.15224639308246,29.29511454527672
638,Guthichaur Gaunpalika,JUMLA,6,"Guthichaur Gaunpalika, JUMLA",82.36710242088503,29.19715725564593
639,Hima Gaunpalika,JUMLA,6,"Hima Gaunpalika, JUMLA",81.93307318705023,29.274222836631704
640,Kanakasundari Gaunpalika,JUMLA,6,"Kanakasundari Gaunpalika, JUMLA",82.05879934041454,29.418490599271493
641,Patrasi Gaunpalika,JUMLA,6,"Patrasi Gaunpalika, JUMLA",82.38518215583011,29.35900601887215
642,Sinja Gaunpalika,JUMLA,6,"Sinja Gaunpalika, JUMLA",82.02764108511948,29.343294566441347
643,Tatopani Gaunpalika,JUMLA,6,"Tatopani Gaunpalika, JUMLA",82.12025733537357,29.136023172447583
644,Tila Gaunpalika,JUMLA,6,"Tila Gaunpalika, JUMLA",81.98463873128046,29.18660209478292
645,Kalika Gaunpalika,KALIKOT,6,"Kalika Gaunpalika, KALIKOT",81.62839926778695,29.079835806245
646,Khandachakra Nagarpalika,KALIKOT,6,"Khandachakra Nagarpalika, KALIKOT",81.67407033779173,29.150267951228226
647,Mahawai Gaunpalika,KALIKOT,6,"Mahawai Gaunpalika, KALIKOT",81.85416828976187,29.04472062879425
648,Naraharinath Gaunpalika,KALIKOT,6,"Naraharinath Gaunpalika, KALIKOT",81.5322520980503,29.21532953803177
649,Pachaljharana Gaunpalika,KALIKOT,6,"Pachaljharana Gaunpalika, KALIKOT",81.71988461451656,29.249848517851113
650,Palata Gaunpalika,KALIKOT,6,"Palata Gaunpalika, KALIKOT",81.83970369228365,29.350272492906957
651,Raskot Nagarpalika,KALIKOT,6,"Raskot Nagarpalika, KALIKOT",81.64421544862293,29.27278375352855
652,Sanni Tribeni Gaunpalika,KALIKOT,6,"Sanni Tribeni Gaunpalika, KALIKOT",81.58951436449077,29.284455526073433
653,Tilagufa Nagarpalika,KALIKOT,6,"Tilagufa Nagarpalika, KALIKOT",81.85572231024967,29.145936853552666
654,Chhayanath Rara Nagarpalika,MUGU,6,"Chhayanath Rara Nagarpalika, MUGU",82.16815043497927,29.532968771394614
655,Khatyad Gaunpalika,MUGU,6,"Khatyad Gaunpalika, MUGU",81.89315345536879,29.514241734268698
656,Mugu mkarmarong Gaunpalika,MUGU,6,"Mugu mkarmarong Gaunpalika, MUGU",82.54742032450896,29.649513961816673
657,Soru Gaunpalika,MUGU,6,"Soru Gaunpalika, MUGU",81.98372368142644,29.62832089811801
658,Adanchuli Gaunpalika,HUMLA,6,"Adanchuli Gaunpalika, HUMLA",81.8464236751471,29.705387564257673
659,Chankheli Gaunpalika,HUMLA,6,"Chankheli Gaunpalika, HUMLA",82.2513248676276,29.84819912471372
660,Kharpunath Gaunpalika,HUMLA,6,"Kharpunath Gaunpalika, HUMLA",82.0415053750743,30.023288879892437
661,Namkha Gaunpalika,HUMLA,6,"Namkha Gaunpalika, HUMLA",81.61043561976055,30.176679423483506
662,Sarkegad Gaunpalika,HUMLA,6,"Sarkegad Gaunpalika, HUMLA",81.93085095128906,29.792461410198772
663,Simkot Gaunpalika,HUMLA,6,"Simkot Gaunpalika, HUMLA",81.9220261782753,30.129895507848847
664,Tanjakot Gaunpalika,HUMLA,6,"Tanjakot Gaunpalika, HUMLA",81.75771970163039,29.684720442015617
665,Badimalika Nagarpalika,BAJURA,7,"Badimalika Nagarpalika, BAJURA",81.4957870382884,29.432655046392895
666,Budhiganga Nagarpalika,BAJURA,7,"Budhiganga Nagarpalika, BAJURA",81.3185395629162,29.36239672540237
667,Budhinanda Nagarpalika,BAJURA,7,"Budhinanda Nagarpalika, BAJURA",81.61743269641295,29.529497974643274
668,Chhededaha Gaunpalika,BAJURA,7,"Chhededaha Gaunpalika, BAJURA",81.29745175553651,29.406985468438123
669,Gaumul Gaunpalika,BAJURA,7,"Gaumul Gaunpalika, BAJURA",81.44939283820736,29.55924189244402
670,Himali Gaunpalika,BAJURA,7,"Himali Gaunpalika, BAJURA",81.65827073379013,29.751703982675558
671,Jagannath Gaunpalika,BAJURA,7,"Jagannath Gaunpalika, BAJURA",81.66066143078638,29.391881680761394
672,Swami Kartik Gaunpalika,BAJURA,7,"Swami Kartik Gaunpalika, BAJURA",81.75609207043678,29.437027474365678
673,Tribeni Nagarpalika,BAJURA,7,"Tribeni Nagarpalika, BAJURA",81.41978160823851,29.329307456932593
674,Khaptad National Park,BAJURA,7,"Khaptad National Park, BAJURA",81.19654115682552,29.391972290782448
675,Bithadchir Gaunpalika,BAJHANG,7,"Bithadchir Gaunpalika, BAJHANG",80.83345344497421,29.516592175709853
676,Bungal Nagarpalika,BAJHANG,7,"Bungal Nagarpalika, BAJHANG",80.92967711110195,29.66022245776414
677,Chabispathivera Gaunpalika,BAJHANG,7,"Chabispathivera Gaunpalika, BAJHANG",81.05704456826699,29.559358034900118
678,Durgathali Gaunpalika,BAJHANG,7,"Durgathali Gaunpalika, BAJHANG",81.00439472996587,29.528299999199753
679,JayaPrithivi Nagarpalika,BAJHANG,7,"JayaPrithivi Nagarpalika, BAJHANG",81.19183535623897,29.54021116915823
680,Saa Paal Gaunpalika,BAJHANG,7,"Saa Paal Gaunpalika, BAJHANG",81.29848812052781,29.867530163761085
681,Kedarseu Gaunpalika,BAJHANG,7,"Kedarseu Gaunpalika, BAJHANG",80.93244328627856,29.513318424784195
682,Khaptadchhanna Gaunpalika,BAJHANG,7,"Khaptadchhanna Gaunpalika, BAJHANG",81.19597357912006,29.45487998768732
683,Masta Gaunpalika,BAJHANG,7,"Masta Gaunpalika, BAJHANG",81.28984323094603,29.54526088511747
684,Surma Gaunpalika,BAJHANG,7,"Surma Gaunpalika, BAJHANG",81.12515498820358,29.678363811134524
685,Talkot Gaunpalika,BAJHANG,7,"Talkot Gaunpalika, BAJHANG",81.29455908990248,29.660481380195964
686,Thalara Gaunpalika,BAJHANG,7,"Thalara Gaunpalika, BAJHANG",81.0067801282346,29.449702021092655
687,Khaptad National Park,BAJHANG,7,"Khaptad National Park, BAJHANG",81.11291151157356,29.42407684005536
688,Bannigadhi Jayagadh Gaunpalika,ACHHAM,7,"Bannigadhi Jayagadh Gaunpalika, ACHHAM",81.29846017422962,29.189235507148258
689,Chaurpati Gaunpalika,ACHHAM,7,"Chaurpati Gaunpalika, ACHHAM",81.12736782496403,29.181881557641844
690,Dhakari Gaunpalika,ACHHAM,7,"Dhakari Gaunpalika, ACHHAM",81.22811321425806,28.975813494735917
691,Kamalbazar Nagarpalika,ACHHAM,7,"Kamalbazar Nagarpalika, ACHHAM",81.33821150116007,29.059941415443987
692,Mangalsen Nagarpalika,ACHHAM,7,"Mangalsen Nagarpalika, ACHHAM",81.22509017214942,29.101692002624507
693,Mellekh Gaunpalika,ACHHAM,7,"Mellekh Gaunpalika, ACHHAM",81.31928884093512,29.26257905531555
694,Panchadewal Binayak Nagarpalika,ACHHAM,7,"Panchadewal Binayak Nagarpalika, ACHHAM",81.4523207840677,29.10820866661847
695,Ramaroshan Gaunpalika,ACHHAM,7,"Ramaroshan Gaunpalika, ACHHAM",81.41978810096406,29.203666467302334
696,Sanphebagar Nagarpalika,ACHHAM,7,"Sanphebagar Nagarpalika, ACHHAM",81.20587670458026,29.26850710771364
697,Turmakhad Gaunpalika,ACHHAM,7,"Turmakhad Gaunpalika, ACHHAM",81.42857988632066,28.906759128231243
698,Khaptad National Park,ACHHAM,7,"Khaptad National Park, ACHHAM",81.16876962277752,29.344033943492338
699,Adharsha Gaunpalika,DOTI,7,"Adharsha Gaunpalika, DOTI",80.87525062894993,29.34427778431448
700,Badikedar Gaunpalika,DOTI,7,"Badikedar Gaunpalika, DOTI",80.88069804433978,29.021621874973835
701,Bogtan Gaunpalika,DOTI,7,"Bogtan Gaunpalika, DOTI",81.0383051470407,29.05479122392595
702,Dipayal Silgadi Nagarpalika,DOTI,7,"Dipayal Silgadi Nagarpalika, DOTI",80.96827943613505,29.263652003460994
703,Jorayal Gaunpalika,DOTI,7,"Jorayal Gaunpalika, DOTI",80.69907928249216,29.107878335775663
704,K I Sin Gaunpalika,DOTI,7,"K I Sin Gaunpalika, DOTI",80.96354802950685,29.171030053961545
705,Purbichauki Gaunpalika,DOTI,7,"Purbichauki Gaunpalika, DOTI",81.06440880649231,29.274847980894368
706,Sayal Gaunpalika,DOTI,7,"Sayal Gaunpalika, DOTI",80.97287429645604,29.37385712086716
707,Shikhar Nagarpalika,DOTI,7,"Shikhar Nagarpalika, DOTI",80.81920394204155,29.235258490930004
708,Khaptad National Park,DOTI,7,"Khaptad National Park, DOTI",81.10080498078568,29.365850397862463
709,Bardagoriya Gaunpalika,KAILALI,7,"Bardagoriya Gaunpalika, KAILALI",81.04096969935348,28.680341531790933
710,Bhajani Nagarpalika,KAILALI,7,"Bhajani Nagarpalika, KAILALI",80.96392506200651,28.517425217230297
711,Chure Gaunpalika,KAILALI,7,"Chure Gaunpalika, KAILALI",80.7023634257176,28.931655415801018
712,Dhangadhi Upamahanagarpalika,KAILALI,7,"Dhangadhi Upamahanagarpalika, KAILALI",80.65474429506432,28.69314981227464
713,Gauriganga Nagarpalika,KAILALI,7,"Gauriganga Nagarpalika, KAILALI",80.7814988245578,28.753059800738587
714,Ghodaghodi Nagarpalika,KAILALI,7,"Ghodaghodi Nagarpalika, KAILALI",80.94001677536659,28.705532441015766
715,Godawari Nagarpalika,KAILALI,7,"Godawari Nagarpalika, KAILALI",80.57616401944463,28.869818074859754
716,Janaki Gaunpalika,KAILALI,7,"Janaki Gaunpalika, KAILALI",81.14224739018702,28.569511163983755
717,Joshipur Gaunpalika,KAILALI,7,"Joshipur Gaunpalika, KAILALI",81.02512492103482,28.57506905468096
718,Kailari Gaunpalika,KAILALI,7,"Kailari Gaunpalika, KAILALI",80.80977380741237,28.595770081949734
719,Lamkichuha Nagarpalika,KAILALI,7,"Lamkichuha Nagarpalika, KAILALI",81.15441751064179,28.6512875841404
720,Mohanyal Gaunpalika,KAILALI,7,"Mohanyal Gaunpalika, KAILALI",81.04924572025922,28.817088735460956
721,Tikapur Nagarpalika,KAILALI,7,"Tikapur Nagarpalika, KAILALI",81.08659888298693,28.48519095877834
722,Bedkot Nagarpalika,KANCHANPUR,7,"Bedkot Nagarpalika, KANCHANPUR",80.27064037663821,28.993687193867352
723,Belauri Nagarpalika,KANCHANPUR,7,"Belauri Nagarpalika, KANCHANPUR",80.35260549870918,28.70035749598662
724,Beldandi Gaunpalika,KANCHANPUR,7,"Beldandi Gaunpalika, KANCHANPUR",80.2634672355106,28.773515853993242
725,Bhimdatta Nagarpalika,KANCHANPUR,7,"Bhimdatta Nagarpalika, KANCHANPUR",80.16800489386189,29.00676658448429
726,Krishnapur Nagarpalika,KANCHANPUR,7,"Krishnapur Nagarpalika, KANCHANPUR",80.46910113433557,28.861210786832444
727,Laljhadi Gaunpalika,KANCHANPUR,7,"Laljhadi Gaunpalika, KANCHANPUR",80.42787142496375,28.76187126673398
728,Mahakali Nagarpalika,KANCHANPUR,7,"Mahakali Nagarpalika, KANCHANPUR",80.0846182911413,28.896102745343626
729,Punarbas Nagarpalika,KANCHANPUR,7,"Punarbas Nagarpalika, KANCHANPUR",80.47703781145022,28.647718802932342
730,Shuklaphanta Nagarpalika,KANCHANPUR,7,"Shuklaphanta Nagarpalika, KANCHANPUR",80.37817844225214,28.928749217581842
731,Shuklaphanta National Park,KANCHANPUR,7,"Shuklaphanta National Park, KANCHANPUR",80.24078320523608,28.86686782078769
732,Ajaymeru Gaunpalika,DADELDHURA,7,"Ajaymeru Gaunpalika, DADELDHURA",80.51776184712257,29.361323096920582
733,Alital Gaunpalika,DADELDHURA,7,"Alital Gaunpalika, DADELDHURA",80.51081172156385,29.135217630875466
734,Amargadhi Nagarpalika,DADELDHURA,7,"Amargadhi Nagarpalika, DADELDHURA",80.58311333453696,29.28264863680736
735,Bhageshwar Gaunpalika,DADELDHURA,7,"Bhageshwar Gaunpalika, DADELDHURA",80.40491911354252,29.2812101080891
736,Ganayapdhura Gaunpalika,DADELDHURA,7,"Ganayapdhura Gaunpalika, DADELDHURA",80.67739800366915,29.245920611365587
737,Nawadurga Gaunpalika,DADELDHURA,7,"Nawadurga Gaunpalika, DADELDHURA",80.70032404134004,29.358143788777056
738,Parashuram Nagarpalika,DADELDHURA,7,"Parashuram Nagarpalika, DADELDHURA",80.34474709353304,29.12875618513702
739,Dasharathchanda Nagarpalika,BAITADI,7,"Dasharathchanda Nagarpalika, BAITADI",80.43063209577167,29.53481811101007
740,Dilasaini Gaunpalika,BAITADI,7,"Dilasaini Gaunpalika, BAITADI",80.64773398448773,29.66526341424769
741,Dogadakedar Gaunpalika,BAITADI,7,"Dogadakedar Gaunpalika, BAITADI",80.52834607440971,29.596928884461636
742,Melauli Nagarpalika,BAITADI,7,"Melauli Nagarpalika, BAITADI",80.41998037635923,29.429231634251533
743,Pancheshwar Gaunpalika,BAITADI,7,"Pancheshwar Gaunpalika, BAITADI",80.31898377236975,29.447452019191054
744,Patan Nagarpalika,BAITADI,7,"Patan Nagarpalika, BAITADI",80.57832986122119,29.445220951475726
745,Purchaudi Nagarpalika,BAITADI,7,"Purchaudi Nagarpalika, BAITADI",80.69975760985916,29.599458802014816
746,Shivanath Gaunpalika,BAITADI,7,"Shivanath Gaunpalika, BAITADI",80.33537956375041,29.371096072631815
747,Sigas Gaunpalika,BAITADI,7,"Sigas Gaunpalika, BAITADI",80.78128022041015,29.450552029584223
748,Surnaya Gaunpalika,BAITADI,7,"Surnaya Gaunpalika, BAITADI",80.60550196857342,29.526032296320846
749,Apihimal Gaunpalika,DARCHULA,7,"Apihimal Gaunpalika, DARCHULA",80.90550517452449,29.86061382194596
750,Byas Gaunpalika,DARCHULA,7,"Byas Gaunpalika, DARCHULA",80.89020737228816,30.055699405870225
751,Dunhu Gaunpalika,DARCHULA,7,"Dunhu Gaunpalika, DARCHULA",80.61580007059752,29.88568988516597
752,Lekam Gaunpalika,DARCHULA,7,"Lekam Gaunpalika, DARCHULA",80.45701560455099,29.659712278429716
753,Mahakali Nagarpalika,DARCHULA,7,"Mahakali Nagarpalika, DARCHULA",80.54124417956058,29.804356762887107
754,Malikaarjun Gaunpalika,DARCHULA,7,"Malikaarjun Gaunpalika, DARCHULA",80.4350683296001,29.73337798523209
755,Marma Gaunpalika,DARCHULA,7,"Marma Gaunpalika, DARCHULA",80.81988256650952,29.73936475444793
756,Naugad Gaunpalika,DARCHULA,7,"Naugad Gaunpalika, DARCHULA",80.66511219705258,29.794071281278892
757,Shailyashikhar Nagarpalika,DARCHULA,7,"Shailyashikhar Nagarpalika, DARCHULA",80.56971923207523,29.709222715401765
758,Binayee Tribeni Gaunpalika,NAWALPARASI_E,4,"Binayee Tribeni Gaunpalika, NAWALPARASI_E",83.84248518530137,27.636629948070258
759,Bulingtar Gaunpalika,NAWALPARASI_E,4,"Bulingtar Gaunpalika, NAWALPARASI_E",84.19504305818462,27.80859621737541
760,Bungdikali Gaunpalika,NAWALPARASI_E,4,"Bungdikali Gaunpalika, NAWALPARASI_E",84.06367526471205,27.812295452571774
761,Devchuli Nagarpalika,NAWALPARASI_E,4,"Devchuli Nagarpalika, NAWALPARASI_E",84.20559282057046,27.715609778248538
762,Gaidakot Nagarpalika,NAWALPARASI_E,4,"Gaidakot Nagarpalika, NAWALPARASI_E",84.32936214849866,27.729839010624698
763,Hupsekot Gaunpalika,NAWALPARASI_E,4,"Hupsekot Gaunpalika, NAWALPARASI_E",84.05424554949046,27.717170668559202
764,Kawasoti Nagarpalika,NAWALPARASI_E,4,"Kawasoti Nagarpalika, NAWALPARASI_E",84.12166984332268,27.641770934212257
765,Madhyabindu Nagarpalika,NAWALPARASI_E,4,"Madhyabindu Nagarpalika, NAWALPARASI_E",83.98023003442567,27.628160962851407
766,Chitawan National Park,NAWALPARASI_E,4,"Chitawan National Park, NAWALPARASI_E",84.04871016589748,27.564267488535155
767,Bhume Gaunpalika,RUKUM_E,5,"Bhume Gaunpalika, RUKUM_E",82.7000655122072,28.546291910094105
768,Putha Uttarganga Gaunpalika,RUKUM_E,5,"Putha Uttarganga Gaunpalika, RUKUM_E",82.82145885541915,28.645546971559906
769,Sisne Gaunpalika,RUKUM_E,5,"Sisne Gaunpalika, RUKUM_E",82.6379760630787,28.730358241937573
770,Dhorpatan Hunting Reserve,RUKUM_E,5,"Dhorpatan Hunting Reserve, RUKUM_E",82.96612094477017,28.73609907851341
771,Parsa Wildlife Reserve,PARSA,2,"Parsa Wildlife Reserve, PARSA",84.82550731123692,27.324362341068593
772,Chitawan National Park,PARSA,2,"Chitawan National Park, PARSA",84.63186276942918,27.40415576603244
773,Rolpa Nagarpalika,ROLPA,5,"Rolpa Nagarpalika, ROLPA",82.62619035910916,28.337235766253027
774,Musikot Nagarpalika,RUKUM_W,6,"Musikot Nagarpalika, RUKUM_W",82.47860816308673,28.61127103580741
